Año,Ciudad,Clave ciudad,Entidad,Indicador,Ejecución de contratos,Robo de vehículos,Competencia en servicios notariales,Tasa de homicidios,Monto reportado en robo de mercancías,Tierra ejidal,Percepción de inseguridad,Sobreexplotación de acuíferos,Consumo de agua,Capacidad de tratamiento de agua en operación,Índice de gestión de calidad del aire,Disposición adecuada de residuos sólidos ,Aprovechamiento del biogás en rellenos sanitarios,"Empresas certificadas como ""limpia""",Desastres naturales,Economía intensiva en energía,Emergencias ambientales,Espacios culturales,Empresa socialmente responsable,Visitas a museos INAH,Universidades de calidad,Rendimiento académico,Escuelas de calidad,Mortalidad por diabetes,Mortalidad infantil ,Médicos,Camas de hospital,Acceso a instituciones de salud,Crecimiento en acceso a servicios de salud,Crecimiento en población altamente calificada,Viviendas con drenaje (sólo conexión a red pública),Viviendas con piso de tierra,Viviendas deshabitadas,Personas por debajo de la línea de bienestar,Desigualdad en las ciudades,Mujeres en la fuerza laboral,Ingreso promedio de la mujer,Duración de período para ediles y delegados,Participación ciudadana,Competencia electoral,Organizaciones de la sociedad civil,Periodistas muertos o desaparecidos,Índice de información presupuestal,Ingresos propios,Apertura de un negocio,Registro de una propiedad,Muertes por infecciones intestinales,Empleados en el sector formal,Crecimiento en los empleados en el sector formal,Crecimiento de la mancha urbana,Densidad poblacional,Salario promedio mensual para trabajadores de tiempo completo,"Jornadas laborales muy largas 
(+48 horas semanales)",Crecimiento en jornadas laborales muy largas,Productividad media del trabajo,Población ocupada sin ingresos,Crecimiento de la población ocupada sin ingresos,Demandantes de conflicto laboral,Crédito a las empresas,Tamaño del mercado hipotecario,Cartera hipotecaria vencida,"Sectores que han presentado alto crecimiento
(2008-2012)",Crecimiento del PIB estatal,Crecimiento del salario promedio,Diversificación económica,Desempleo,Viviendas con líneas telefónicas móviles,Viviendas con computadora,Uso deTwitter como proxy de uso de tecnologías de información,Muertes por accidentes relacionados con transporte,Sistema de transporte masivo,Red carretera avanzada,Aerolíneas,Flujo de pasajeros aéreos,Líneas de autobús,Uso de servicios financieros,Acceso a servicios financieros,Consumo de diesel en transporte de bienes,Inversión extranjera directa (neta),Flujo de pasajeros del o hacia el extranjero,Oferta hotelera 4 y 5 estrellas,Ocupacion hotelera,Sitios UNESCO,Ciudad fronteriza o portuaria,Empresas,Grandes empresas según CNN Expansión,Empresas certificadas con ISO-9000 y 14000,Centros de investigación,Posgrados de calidad,Patentes,,Inversión,Grado de escolaridad efectiva,Absorción de la demanda estudiantil,Licenciados ocupados,Migrantes (nal y ext) con educación superior,Investigadores
2010,Ciudad Victoria,75,Tamaulipas,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Tlaxcala-Apizaco,45,Tlaxcala,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Veracruz,46,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Córdoba,52,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Orizaba,49,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Xalapa,47,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Poza Rica,48,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Coatzacoalcos,51,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Minatitlán,50,Veracruz,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Mérida,53,Yucatán,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2010,Zacatecas-Guadalupe,54,Zacatecas,,179,100,102,101,100,110,151,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,118,144,100,100,119,63,36,0,103,162,104,202,167,133,400,170,102,100,100,100,100,108,104,100,119,29,82,123,202,130,76,104,109,62,100,100,101,100,102,50,46,160,108,233,139,103,102,100,117,100,100,100,122,131,100,83,100,127,174,100,100,118,100,101,100,100,105,,-2,103,126,106,102,102
2011,Aguascalientes,1,Aguascalientes,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Ensenada,55,Baja California,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,102,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,106,101,106
2011,Mexicali,3,Baja California,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tijuana,2,Baja California,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,La Paz,56,Baja California Sur,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Los Cabos,57,Baja California Sur,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Campeche,58,Campeche,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Ciudad del Carmen,59,Campeche,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Saltillo,5,Coahuila,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Monclova-Frontera,6,Coahuila,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,La Laguna,4,Coahuila,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Piedras Negras,7,Coahuila,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tecomán,9,Colima,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Colima-Villa de Álvarez,8,Colima,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Manzanillo,60,Colima,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tuxtla Gutiérrez,10,Chiapas,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tapachula,61,Chiapas,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Chihuahua,12,Chihuahua,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Juárez,11,Chihuahua,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Valle de México,13,Distrito Federal,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Durango,62,Durango,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Celaya,63,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Guanajuato,64,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Irapuato,65,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,León,14,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,La Piedad-Pénjamo,26,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,San Francisco del Rincón,15,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Salamanca,66,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Moroléon-Uriangato,78,Guanajuato,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Acapulco,16,Guerrero,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Chilpancingo,77,Guerrero,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tula,19,Hidalgo,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tulancingo,18,Hidalgo,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Pachuca,17,Hidalgo,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Guadalajara,20,Jalisco,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Ocotlán,22,Jalisco,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Puerto Vallarta,21,Jalisco,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Toluca,23,México,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Zamora-Jacona,25,Michoacán,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Morelia,24,Michoacán,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Uruapan,67,Michoacán,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Cuautla,28,Morelos,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Cuernavaca,27,Morelos,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tepic,29,Nayarit,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Monterrey,30,Nuevo León,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Oaxaca,31,Oaxaca,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Tehuantepec-Salina Cruz,32,Oaxaca,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
2011,Puebla-Tlaxcala,33,Puebla,,173,100,102,101,100,110,137,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,120,135,100,106,114,63,36,0,102,162,103,194,184,152,400,305,104,100,100,100,103,110,107,103,123,29,82,123,334,139,76,104,105,62,100,100,106,104,101,50,46,160,112,229,143,103,103,100,118,100,100,100,135,128,100,96,100,127,170,100,100,120,100,101,100,100,102,,-3,146,125,114,101,106
